# Header FITS:
# Numero di falsi positivi esclusi sicuramente: 0
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT: FITS (Flexible Image Transport System) format is defined in 'Astronomy   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H Start of commanded pointing details
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2025-01-20T21:44:09.647
# DATE-END: 2025-01-20T21:44:10.713
# TSTART: 1737409449647.42
# TSTOP: 1737409450647.42
# DATE: 2025-01-20T21:44:13
# EXPOSURE: 1000000.0
# RA0: 4.162944e-11
# DEC0: 4.591495e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 84.1736233384358
# DEC: 22.016698524513
# EQUINOX: 2000.0
# CRVAL1: 84.1736233384358
# CRVAL2: 22.016698524513
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: -0.00087946884877181
# CD1_2: 0.00160050001684121
# CD2_1: -0.00160000107498952
# CD2_2: -0.000879766695707154
# A_ORDER: 2
# A_0_2: -2.62522138128407e-07
# A_1_1: 6.43096857639771e-08
# A_2_0: -1.57545781987728e-07
# B_ORDER: 2
# B_0_2: 2.26143373052453e-07
# B_1_1: -1.88070047608665e-07
# B_2_0: 2.44213976712816e-07
# AP_ORDER: 2
# AP_0_0: 7.92113068219062e-07
# AP_0_1: -2.31554438714091e-07
# AP_0_2: 2.62521857978731e-07
# AP_1_0: 1.71294829657926e-07
# AP_1_1: -6.43080129052597e-08
# AP_2_0: 1.57544553531493e-07
# BP_ORDER: 2
# BP_0_0: -1.796824870078e-06
# BP_0_1: 2.72167940229765e-07
# BP_0_2: -2.26142580001599e-07
# BP_1_0: -2.82013866727168e-07
# BP_1_1: 1.88068266457259e-07
# BP_2_0: -2.44211109043212e-07
# NOME_FILE: 20250120_214409.fits
# fwhm: 2.8
# size: 5
# threshold_sigma: 9
# threshold_assoluta: 3.610293688717009
# pixel: 3
# soglia_filtro_ass: 2.5
# soglia_filtro_rel: 0.05
# max_sep: 0.003349
# NOME_FILE: run_1_stelle_trovate_e_catalogate_immagine_048.csv
#
label,xcentroid,ycentroid,RA_centroid,DEC_centroid,area,max_value,saturazione,ripetizioni_run_1,kron_flux,kron_manuale_seg,media_kron_manuale_seg,std_kron_manuale_seg,kron_manuale_aper,media_kron_manuale_aper,std_kron_manuale_aper,somma_apertura_ultimo_pixel,media_somma_apertura_ultimo_pixel,std_somma_apertura_ultimo_pixel,raggio_kron_aper,Corrispondenza,Catalogo,ID,RAJ2000,DEJ2000,Mag,flusso_fisso_max_run,media_flusso_fisso_max_run,std_flusso_fisso_max_run,raggio_fisso_max_run
1,795.8214799553965,12.179399248059838,83.11548358978968,24.08318230003706,6.0,11.0,NO,22,86.23153049141492,83.5768683948255,87.39,1.65,83.5768683948255,87.39,1.65,31.203479848853668,35.92,2.01,3.5,NO,,INT_7,,,,83.58,87.39,1.65,3.5
2,308.2240252813765,25.198989203520902,83.60483244106416,24.85308730602852,25.0,25.0,NO,57,268.2086227959892,221.2221433090901,239.64,3.10,223.9987678026532,241.55,3.18,189.07759663414635,204.52,2.57,3.6813011972710257,NO,,INT_13,,,,224.0,241.55,3.18,3.68
3,2119.825713700425,30.98926749807326,81.90986236500179,21.93716281044041,206.0,254.0,SI,92,7455.764036519104,7133.379134751447,7343.89,13.67,7170.913068373069,7460.33,15.92,7433.972586521044,7810.47,18.48,7.251669984422131,SI (Rank 1),I/239/hip_main,25539.0,81.9086880855,21.9369652733,4.88,7239.17,7552.23,16.41,7.54
4,2616.2537626277394,35.7113197327397,81.46405750064105,21.13273011378644,27.0,26.0,NO,87,284.3882058890874,266.3379935458395,220.67,8.31,269.5688840759352,221.59,8.37,244.07659810134032,194.42,9.75,3.893605679683623,NO,,INT_577,,,,269.57,221.59,8.37,3.89
5,1581.9895679668336,46.29287877914619,82.4348002576314,22.79028326105953,7.0,12.0,NO,107,81.06651938459981,80.16404803603832,79.82,1.07,80.16404803603832,79.82,1.07,38.24196126362025,37.68,1.27,3.5,NO,,INT_2,,,,80.16,79.82,1.07,3.5
6,26.69311327590239,54.10863571375543,83.92784759943854,25.277802666567013,9.0,10.0,NO,19,123.46507582260108,107.91521103845044,97.19,2.66,107.91521103845044,97.19,2.66,53.16606606409246,41.30,4.67,3.5,NO,,INT_582,,,,107.92,97.19,2.66,3.5
7,168.1129320768127,86.25195531186903,83.84772173896386,25.02382204784664,35.0,34.0,NO,75,402.2597578770191,376.7176855346733,385.38,2.95,381.5003444513727,389.65,3.15,359.9497730167202,362.42,2.81,4.442410378942462,NO,,INT_26,,,,381.5,389.65,3.15,4.44
8,1147.311903577491,85.33050968660862,82.91084008499678,23.45552499974276,3.0,10.0,NO,17,63.08957160621704,62.83264493352635,72.73,1.66,62.83264493352635,72.73,1.66,15.040579827908417,21.69,1.88,3.5,NO,,INT_14,,,,62.83,72.73,1.66,3.5
9,3027.477816270534,91.50059909468868,81.18820207673517,20.422116429151966,6.0,10.0,NO,51,103.19023289826087,94.8900225412951,94.02,2.50,94.8900225412951,94.02,2.50,42.72637382907365,43.10,2.76,3.5,NO,,INT_489,,,,94.89,94.02,2.50,3.5
10,2924.536612433445,97.74463839129986,81.29175684503616,20.582798012122087,84.0,86.0,NO,103,1650.4312580261158,1591.4946681283186,1668.65,7.07,1606.771002799214,1692.11,7.91,1606.3762050562882,1719.69,9.63,6.120875744611447,SI (Rank 1),I/239/hip_main,25337.0,81.2932321018,20.5837266364,6.75,1620.15,1719.88,8.07,6.38
11,1245.3018686432524,95.33256591660168,82.83597495627241,23.289432964321843,3.0,12.0,NO,55,64.82558662411526,67.87095899441132,71.70,1.00,67.87095899441132,71.70,1.00,17.078324553857115,27.28,1.19,3.5,NO,,INT_16,,,,67.87,71.70,1.00,3.5
12,2093.024152356199,96.69057751113624,82.04854958086385,21.924067587358824,11.0,19.0,NO,114,122.14829280162644,117.73633855931088,121.66,1.07,117.73633855931088,121.66,1.07,86.41328371200726,94.49,1.19,3.5,NO,,INT_5,,,,117.74,121.66,1.07,3.5
13,1461.526859476321,109.49694651768196,82.65765945575097,22.929597065209222,4.0,15.0,NO,115,74.0602856459492,74.60517206930616,84.54,0.87,74.60517206930616,84.54,0.87,15.256457259859785,48.28,1.14,3.5,NO,,INT_15,,,,74.61,84.54,0.87,3.5
14,2092.5623405461824,121.00792846952466,82.09115755299185,21.9039559591214,16.0,22.0,NO,115,160.61349488804092,154.0854038482052,142.19,1.41,154.0854038482052,142.19,1.41,126.14821209745084,117.45,1.37,3.5,NO,,INT_9,,,,154.09,142.19,1.41,3.5
15,2352.802925334107,123.49235875875368,81.85622297079239,21.482522018471965,31.0,40.0,NO,93,342.259552567971,319.48310423256464,313.52,1.79,320.2098378679605,314.85,1.86,305.8065076243708,297.13,1.75,3.802747932943608,NO,,INT_6,,,,320.21,314.85,1.86,3.8
16,2528.230058199584,127.58856522289616,81.70290191792944,21.196283550722075,17.0,18.0,NO,104,161.198674132501,157.5885455464529,142.50,1.19,157.5885455464529,142.50,1.19,132.14745983157067,115.21,1.21,3.5,NO,,INT_4,,,,157.59,142.50,1.19,3.5
17,1938.0141774544395,129.49919324088827,82.24871633108125,22.14557322451532,6.0,14.0,NO,166,78.03722612512358,75.73632200009554,89.35,1.03,75.73632200009554,89.35,1.03,35.3005848141038,49.03,1.30,3.5,NO,,INT_435,,,,75.74,89.35,1.03,3.5
18,1468.8331214804675,135.50909887871276,82.69619323041591,22.8953893607328,10.0,19.0,NO,115,104.75153243935463,104.67149078476304,92.01,0.84,104.67149078476304,92.01,0.84,76.21106053754765,59.50,0.93,3.5,NO,,INT_19,,,,104.67,92.01,0.84,3.5
19,626.9643814502275,154.51947331852853,83.52663360509476,24.23015233906024,6.0,8.0,NO,62,97.75578111492636,92.6487640164014,79.13,1.09,92.6487640164014,79.13,1.09,28.49899714657865,25.21,1.23,3.5,NO,,INT_31,,,,92.65,79.13,1.09,3.5
20,189.9929395896129,159.67964989894614,83.95611162864277,24.92463871733658,7.0,12.0,NO,72,94.66030880515244,93.45595650753016,97.99,1.29,93.45595650753016,97.99,1.29,38.60255318895466,47.69,1.68,3.5,NO,,INT_40,,,,93.46,97.99,1.29,3.5
21,1671.8317005520455,169.09724173653203,82.56494255383923,22.53990446865672,93.0,119.0,NO,115,1480.4561015246625,1359.836634243155,1493.85,5.77,1374.8980563443783,1517.37,6.09,1364.3045711365517,1486.86,5.59,6.017110445253192,NO,,INT_23,,,,1374.9,1517.37,6.09,6.02
22,1963.4854118169444,166.44805832704597,82.28928507671263,22.072798593858675,12.0,14.0,NO,97,119.660164046564,116.53806885242945,166.65,2.28,116.53806885242945,166.65,2.28,68.46468029784954,144.63,2.88,3.5,NO,,INT_569,,,,116.54,166.65,2.28,3.5
23,1173.6864809579097,168.31374819984097,83.03109933999063,23.341287788159217,3.0,14.0,NO,33,58.12297181798022,58.99581861446034,70.50,0.84,58.99581861446034,70.50,0.84,15.59088222234993,21.30,0.99,3.5,NO,,INT_27,,,,59.0,70.50,0.84,3.5
