# Header FITS:
# Numero di falsi positivi esclusi sicuramente: 0
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT: FITS (Flexible Image Transport System) format is defined in 'Astronomy   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H Start of commanded pointing details
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2025-01-20T21:29:15.881
# DATE-END: 2025-01-20T21:29:16.944
# TSTART: 1737408555880.72
# TSTOP: 1737408556880.72
# DATE: 2025-01-20T21:29:19
# EXPOSURE: 1000000.0
# RA0: 4.162944e-11
# DEC0: 4.591495e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 84.1668207147319
# DEC: 22.0062411744748
# EQUINOX: 2000.0
# CRVAL1: 84.1668207147319
# CRVAL2: 22.0062411744748
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: -0.000766105226333301
# CD1_2: 0.00165816725305165
# CD2_1: -0.00165770310627529
# CD2_2: -0.000765825131469882
# A_ORDER: 2
# A_0_2: -4.38493184612252e-07
# A_1_1: 3.77910558102377e-07
# A_2_0: -1.2996694438265e-07
# B_ORDER: 2
# B_0_2: 1.93963946451516e-07
# B_1_1: -1.77394927112002e-07
# B_2_0: 2.49611463950278e-07
# AP_ORDER: 2
# AP_0_0: 5.53130806535407e-07
# AP_0_1: -5.84470852542484e-07
# AP_0_2: 4.38493540138657e-07
# AP_1_0: 3.71678792911414e-07
# AP_1_1: -3.77908602576153e-07
# AP_2_0: 1.29966010330208e-07
# BP_ORDER: 2
# BP_0_0: -8.24105352433454e-07
# BP_0_1: 3.85105952979298e-07
# BP_0_2: -1.93962842190306e-07
# BP_1_0: -3.07564864758003e-07
# BP_1_1: 1.77393456408389e-07
# BP_2_0: -2.49610568733789e-07
# NOME_FILE: 20250120_212915.fits
# fwhm: 2.8
# size: 5
# threshold_sigma: 9
# threshold_assoluta: 3.610293688717009
# pixel: 3
# soglia_filtro_ass: 2.5
# soglia_filtro_rel: 0.05
# max_sep: 0.003349
# NOME_FILE: run_1_stelle_trovate_e_catalogate_immagine_004.csv
#
label,xcentroid,ycentroid,RA_centroid,DEC_centroid,area,max_value,saturazione,ripetizioni_run_1,kron_flux,kron_manuale_seg,media_kron_manuale_seg,std_kron_manuale_seg,kron_manuale_aper,media_kron_manuale_aper,std_kron_manuale_aper,somma_apertura_ultimo_pixel,media_somma_apertura_ultimo_pixel,std_somma_apertura_ultimo_pixel,raggio_kron_aper,Corrispondenza,Catalogo,ID,RAJ2000,DEJ2000,Mag,flusso_fisso_max_run,media_flusso_fisso_max_run,std_flusso_fisso_max_run,raggio_fisso_max_run
1,865.7095273155419,42.96080036112807,82.95234044876445,23.859883075162337,7.0,14.0,NO,37,82.54923622557396,83.26022133282493,99.24,1.53,83.26022133282493,99.24,1.53,44.67927622723547,63.41,1.85,3.5,NO,,INT_1,,,,83.26,99.24,1.53,3.5
2,1507.17683472852,45.84437537522028,82.43416313244828,22.790611202424603,6.0,12.0,NO,107,69.10730910191451,70.0,79.82,1.07,70.0,79.82,1.07,36.84926203149765,37.68,1.27,3.5,NO,,INT_2,,,,70.0,79.82,1.07,3.5
3,393.3020140555382,61.8544430749071,83.37782722158906,24.62982497687147,78.0,103.0,NO,39,1554.7225683572929,1481.4089430753024,1398.52,10.78,1488.4503285451924,1408.79,10.87,1491.227076152379,1405.75,11.92,5.3817652871732005,SI (Rank 1),I/239/hip_main,26062.0,83.3781644015,24.6288114583,6.97,1510.95,1424.16,11.29,5.76
4,2020.377745155357,60.79427866186756,82.04842057577767,21.92449712853013,14.0,22.0,NO,114,123.62329647508017,119.48660158737697,121.66,1.07,119.48660158737697,121.66,1.07,102.9633881293153,94.49,1.19,3.5,NO,,INT_5,,,,119.49,121.66,1.07,3.5
5,2456.7943460276724,61.10300669462109,81.7022692463271,21.19677318258244,15.0,20.0,NO,104,139.8864805440506,133.79552012089175,142.50,1.19,133.79552012089175,142.50,1.19,116.1144875354492,115.21,1.21,3.5,NO,,INT_4,,,,133.8,142.50,1.19,3.5
6,2281.6433870818905,69.45144024032426,81.85588944192054,21.48257878061448,30.0,36.0,NO,93,332.563670608219,318.053388153342,313.52,1.79,318.50518541767303,314.85,1.86,297.69591215231736,297.13,1.75,3.820508003459989,NO,,INT_6,,,,318.51,314.85,1.86,3.82
7,548.7804515292013,71.15049607446998,83.26550998007485,24.36492364282049,28.0,30.0,NO,49,289.23762544691465,281.1126697068614,276.23,2.39,281.2329925964018,276.96,2.39,256.7898525813804,254.03,2.00,3.876929508596969,NO,,INT_8,,,,281.23,276.96,2.39,3.88
8,2021.720653775138,85.20974217699562,82.09116746094347,21.90409315282833,14.0,23.0,NO,115,136.80091894966614,136.68876674687522,142.19,1.41,136.68876674687522,142.19,1.41,117.16848135361958,117.45,1.37,3.5,NO,,INT_9,,,,136.69,142.19,1.41,3.5
9,201.45361077880892,94.37508676423036,83.59750995871092,24.923145692117576,13.0,15.0,NO,33,127.9140207131082,121.63421439270552,104.87,4.33,121.63421439270552,104.87,4.33,89.78355869047384,59.89,5.02,3.5,NO,,INT_440,,,,121.63,104.87,4.33,3.5
10,65.91742845129563,101.17240127611166,83.72369370214659,25.14237360744783,8.0,15.0,NO,34,119.60145944876038,110.18035653710793,104.93,1.47,110.18035653710793,104.93,1.47,50.819596583768025,57.37,2.51,3.5,NO,,INT_11,,,,110.18,104.93,1.47,3.5
