# Header FITS:
# Numero di falsi positivi esclusi sicuramente: 0
# SIMPLE: True
# BITPIX: 16
# NAXIS: 2
# NAXIS1: 3072
# NAXIS2: 2048
# EXTEND: True
# COMMENT: FITS (Flexible Image Transport System) format is defined in 'Astronomy   and Astrophysics', volume 376, page 359; bibcode: 2001A&A...376..359H Start of commanded pointing details
# BZERO: 32768
# BSCALE: 1
# DATE-OBS: 2025-01-20T21:28:55.719
# DATE-END: 2025-01-20T21:28:56.778
# TSTART: 1737408535719.28
# TSTOP: 1737408536719.28
# DATE: 2025-01-20T21:28:58
# EXPOSURE: 1000000.0
# RA0: 4.162944e-11
# DEC0: 4.591495e-41
# EPOCH0: 0.0
# WCSAXES: 2
# CTYPE1: RA---TAN-SIP
# CTYPE2: DEC--TAN-SIP
# RA: 84.1634903801379
# DEC: 22.0004660902161
# EQUINOX: 2000.0
# CRVAL1: 84.1634903801379
# CRVAL2: 22.0004660902161
# CRPIX1: 1535.5
# CRPIX2: 1023.5
# CD1_1: -0.000764618283674675
# CD1_2: 0.00165891009710487
# CD2_1: -0.0016584346338139
# CD2_2: -0.000764337404139104
# A_ORDER: 2
# A_0_2: -3.74804384338479e-07
# A_1_1: 3.71007934926225e-07
# A_2_0: -1.46608850545243e-07
# B_ORDER: 2
# B_0_2: 1.19158962750162e-07
# B_1_1: -8.60790624830393e-08
# B_2_0: 1.79744216028786e-07
# AP_ORDER: 2
# AP_0_0: 9.07083717767894e-09
# AP_0_1: -4.26160813030323e-07
# AP_0_2: 3.74805409085998e-07
# AP_1_0: 2.95658217317577e-07
# AP_1_1: -3.71007112744244e-07
# AP_2_0: 1.46608237168071e-07
# BP_ORDER: 2
# BP_0_0: -2.67969255052236e-07
# BP_0_1: 2.0362523112869e-07
# BP_0_2: -1.19158427060277e-07
# BP_1_0: -1.74915378147214e-07
# BP_1_1: 8.6078410208616e-08
# BP_2_0: -1.79743791506329e-07
# NOME_FILE: 20250120_212855.fits
# fwhm: 2.8
# size: 5
# threshold_sigma: 9
# threshold_assoluta: 3.610293688717009
# pixel: 3
# soglia_filtro_ass: 2.5
# soglia_filtro_rel: 0.05
# max_sep: 0.003349
# NOME_FILE: run_1_stelle_trovate_e_catalogate_immagine_003.csv
#
label,xcentroid,ycentroid,RA_centroid,DEC_centroid,area,max_value,saturazione,ripetizioni_run_1,kron_flux,kron_manuale_seg,media_kron_manuale_seg,std_kron_manuale_seg,kron_manuale_aper,media_kron_manuale_aper,std_kron_manuale_aper,somma_apertura_ultimo_pixel,media_somma_apertura_ultimo_pixel,std_somma_apertura_ultimo_pixel,raggio_kron_aper,Corrispondenza,Catalogo,ID,RAJ2000,DEJ2000,Mag,flusso_fisso_max_run,media_flusso_fisso_max_run,std_flusso_fisso_max_run,raggio_fisso_max_run
1,172.12316926397637,7.134000446503213,83.45592385899457,25.03143407438876,8.0,9.0,NO,25,111.26008083268172,100.5227044190494,283.52,38.22,100.5227044190494,285.07,38.58,42.026302753003534,263.80,41.42,3.5,NO,,INT_444,,,,100.52,285.07,38.58,3.5
2,861.0481253136502,43.97080567057671,82.95273579591527,23.86007090831284,9.0,15.0,NO,37,99.8229141649924,99.92980077718092,99.24,1.53,99.92980077718092,99.24,1.53,59.91873734593904,63.41,1.85,3.5,NO,,INT_1,,,,99.93,99.24,1.53,3.5
3,1502.7019477393037,46.3361711018916,82.4344224925604,22.790436234437617,3.0,16.0,NO,107,62.765733990768496,64.77552995110712,79.82,1.07,64.77552995110712,79.82,1.07,19.872710960957097,37.68,1.27,3.5,NO,,INT_2,,,,64.78,79.82,1.07,3.5
4,388.8170658627556,63.13370281798337,83.37781914835844,24.62991631462797,79.0,112.0,NO,39,1585.7544890777613,1513.12379952502,1398.52,10.78,1522.8978616739278,1408.79,10.87,1539.5640664969494,1405.75,11.92,5.359821057475526,SI (Rank 1),I/239/hip_main,26062.0,83.3781644015,24.6288114583,6.97,1546.29,1424.16,11.29,5.76
5,2016.0718145803469,60.6530376743976,82.04811422832282,21.9242237502052,11.0,21.0,NO,114,124.38439073831688,123.69048667964172,121.66,1.07,123.69048667964172,121.66,1.07,93.26471959374258,94.49,1.19,3.5,NO,,INT_5,,,,123.69,121.66,1.07,3.5
6,2452.470235230573,60.52052709836188,81.70172840173453,21.19662416735564,14.0,17.0,NO,104,141.63103849432633,140.33333288116597,142.50,1.19,140.33333288116597,142.50,1.19,112.073253467494,115.21,1.21,3.5,NO,,INT_4,,,,140.33,142.50,1.19,3.5
7,2277.20584341484,68.86892543544181,81.85523667163598,21.48272192151595,26.0,41.0,NO,93,298.3322192983695,282.57760044063025,313.52,1.79,283.1431761090899,314.85,1.86,273.9185021948197,297.13,1.75,3.5274307078471088,NO,,INT_6,,,,283.14,314.85,1.86,3.53
8,544.4941470740517,72.30696126195353,83.26538162058827,24.36466721723629,27.0,34.0,NO,49,272.9412477600886,265.44024635378946,276.23,2.39,265.8640282740309,276.96,2.39,246.6141492097088,254.03,2.00,3.720324548255817,NO,,INT_8,,,,265.86,276.96,2.39,3.72
9,2017.36742104334,84.96157426980422,82.09073786984852,21.90401469058741,13.0,18.0,NO,115,126.75011176207558,124.60751898075324,142.19,1.41,124.60751898075324,142.19,1.41,97.931063062648,117.45,1.37,3.5,NO,,INT_9,,,,124.61,142.19,1.41,3.5
10,197.1798861849578,96.1275520733009,83.59789249262084,24.922742601962582,11.0,17.0,NO,12,136.25403747127183,124.3752117542888,178.51,15.45,124.3752117542888,178.98,15.90,78.29142039244361,154.04,16.93,3.5,NO,,INT_445,,,,124.38,178.98,15.90,3.5
